# electrode string name
F25
# electrode string origin coordinates
885.42	579.48	102.00
# electrodes relative coordinates
1	0.00	0.00	-5.89
2	0.00	0.00	-4.88
3	0.00	0.00	-3.88
4	0.00	0.00	-2.88
5	0.00	0.00	-1.87
6	0.00	0.00	-0.88
7	0.00	0.00	-4.32
8	0.00	0.00	-2.32
9	0.00	0.00	-0.00
10	0.00	0.00	-0.00
11	0.00	0.00	-0.00
12	0.00	0.00	-0.00
