# electrode string name
F22
# electrode string origin coordinates
888.38	580.47	102.00
# electrodes relative coordinates
1	0.00	0.00	-5.67
2	0.00	0.00	-4.67
3	0.00	0.00	-3.66
4	0.00	0.00	-2.67
5	0.00	0.00	-1.66
6	0.00	0.00	-0.65
7	0.00	0.00	-4.01
8	0.00	0.00	-2.01
9	0.00	0.00	-0.00
10	0.00	0.00	-0.00
11	0.00	0.00	-0.00
12	0.00	0.00	-0.00
