# electrode string name
F21
# electrode string origin coordinates
888.14	578.19	102.00
# electrodes relative coordinates
1	0.00	0.00	-5.90
2	0.00	0.00	-4.89
3	0.00	0.00	-3.88
4	0.00	0.00	-2.87
5	0.00	0.00	-1.88
6	0.00	0.00	-0.88
7	0.00	0.00	-4.14
8	0.00	0.00	-2.14
9	0.00	0.00	-0.00
10	0.00	0.00	-0.00
11	0.00	0.00	-0.00
12	0.00	0.00	-0.00
